0,4,0,0.0,4.0,7
1,4,0,0.0,4.0,5
2,3,0,0.0,3.0,4
3,2,0,0.0,2.0,1
4,4,0,0.0,4.0,4
5,3,0,0.0,3.0,1
6,5,0,0.0,5.0,8
7,8,0,0.0,8.0,4
8,6,0,0.0,6.0,2
9,5,0,0.0,5.0,1
10,11,0,0.0,11.0,3
11,5,0,0.0,5.0,1
12,4,0,0.0,4.0,1
13,3,0,0.0,3.0,1
14,8,0,0.0,8.0,3
15,12,0,0.0,12.0,12
16,2,0,0.0,2.0,1
17,0,0,0.0,0.0,0
18,5,0,0.0,5.0,1
19,5,0,0.0,5.0,1
20,3,0,0.0,3.0,0
21,5,0,0.0,5.0,1
22,3,0,0.0,3.0,0
23,6,0,0.0,6.0,1
24,7,0,0.0,7.0,1
25,0,0,0.0,0.0,0
26,6,0,0.0,6.0,0
27,7,0,0.0,7.0,1
28,5,0,0.0,5.0,1
29,4,0,0.0,4.0,1
30,6,0,0.0,6.0,1
31,3,0,0.0,3.0,0
32,1,0,0.0,1.0,0
33,2,0,0.0,2.0,1
34,15,0,0.0,15.0,3
35,5,0,0.0,5.0,1
36,0,0,0.0,0.0,0
37,3,0,0.0,3.0,0
38,7,0,0.0,7.0,1
39,3,0,0.0,3.0,0
40,3,0,0.0,3.0,0
41,9,0,0.0,9.0,2
42,3,1,0.0,4.0,1
43,1,1,0.0,2.0,1
44,5,1,0.0,6.0,1
45,7,0,0.0,7.0,0
46,7,0,0.0,7.0,1
47,4,0,0.0,4.0,1
48,5,0,0.0,5.0,0
49,2,1,0.0,3.0,1
50,1,0,0.0,1.0,0
51,8,0,0.0,8.0,1
52,2,0,0.0,2.0,0
53,0,0,0.0,0.0,0
54,8,0,0.0,8.0,1
55,6,0,0.0,6.0,1
56,6,0,0.0,6.0,1
57,5,0,0.0,5.0,0
58,8,0,0.0,8.0,4
59,3,0,0.0,3.0,0
60,2,0,0.0,2.0,0
61,8,0,0.0,8.0,2
62,2,0,0.0,2.0,0
63,8,0,0.0,8.0,1
64,4,0,0.0,4.0,0
65,10,0,0.0,10.0,1
66,2,0,0.0,2.0,0
67,10,0,0.0,10.0,2
68,7,0,0.0,7.0,3
69,4,0,0.0,4.0,1
70,3,0,0.0,3.0,1
71,5,0,0.0,5.0,1
72,4,0,0.0,4.0,0
73,3,0,0.0,3.0,1
74,7,0,0.0,7.0,2
75,0,0,0.0,0.0,0
76,20,0,0.0,20.0,15
77,3,0,0.0,3.0,0
78,3,0,0.0,3.0,1
79,4,0,0.0,4.0,0
80,13,0,0.0,13.0,2
81,3,1,0.0,4.0,0
82,5,0,0.0,5.0,0
83,4,0,0.0,4.0,1
84,5,0,0.0,5.0,0
85,1,0,0.0,1.0,0
86,5,0,0.0,5.0,1
87,4,0,0.0,4.0,0
88,2,0,0.0,2.0,1
89,2,0,0.0,2.0,0
90,4,0,0.0,4.0,0
91,8,0,0.0,8.0,1
92,2,0,0.0,2.0,1
93,1,0,0.0,1.0,0
94,13,0,0.0,13.0,1
95,7,0,0.0,7.0,1
96,3,0,0.0,3.0,0
97,0,0,0.0,0.0,0
98,8,0,0.0,8.0,1
99,6,0,0.0,6.0,1
100,6,0,0.0,6.0,0
101,11,0,0.0,11.0,2
102,5,0,0.0,5.0,0
103,24,0,0.0,24.0,10
104,5,1,0.0,6.0,1
105,10,0,0.0,10.0,2
106,6,0,0.0,6.0,0
107,9,0,0.0,9.0,3
108,7,0,0.0,7.0,1
109,2,0,0.0,2.0,0
110,1,0,0.0,1.0,1
111,6,0,0.0,6.0,0
112,5,0,0.0,5.0,1
113,6,0,0.0,6.0,0
114,3,0,0.0,3.0,0
115,9,0,0.0,9.0,1
116,5,0,0.0,5.0,0
117,11,0,0.0,11.0,4
118,5,0,0.0,5.0,1
119,2,0,0.0,2.0,0
120,1,0,0.0,1.0,0
121,4,0,0.0,4.0,0
122,3,0,0.0,3.0,1
123,9,0,0.0,9.0,1
124,4,0,0.0,4.0,0
125,7,0,0.0,7.0,1
126,7,0,0.0,7.0,1
127,7,0,0.0,7.0,1
128,1,0,0.0,1.0,0
129,7,0,0.0,7.0,0
130,0,0,0.0,0.0,0
131,5,0,0.0,5.0,0
132,1,0,0.0,1.0,0
133,4,1,0.0,5.0,1
134,6,0,0.0,6.0,0
135,2,0,0.0,2.0,0
136,5,0,0.0,5.0,0
137,3,0,0.0,3.0,1
138,4,0,0.0,4.0,0
139,8,0,0.0,8.0,0
140,10,0,0.0,10.0,1
141,0,0,0.0,0.0,0
142,6,0,0.0,6.0,0
143,7,0,0.0,7.0,2
144,1,0,0.0,1.0,1
145,7,0,0.0,7.0,0
146,11,0,0.0,11.0,1
147,6,0,0.0,6.0,1
148,6,0,0.0,6.0,0
149,6,0,0.0,6.0,1
150,5,0,0.0,5.0,1
151,2,0,0.0,2.0,0
152,4,0,0.0,4.0,0
153,9,0,0.0,9.0,1
154,5,0,0.0,5.0,0
155,2,0,0.0,2.0,0
156,10,0,0.0,10.0,1
157,7,0,0.0,7.0,0
158,9,0,0.0,9.0,1
159,4,0,0.0,4.0,0
160,6,0,0.0,6.0,1
161,2,0,0.0,2.0,0
162,20,0,0.0,20.0,2
163,2,0,0.0,2.0,1
164,2,0,0.0,2.0,0
165,1,0,0.0,1.0,0
166,20,0,0.0,20.0,13
167,10,0,0.0,10.0,3
168,3,0,0.0,3.0,1
169,3,1,0.0,4.0,0
170,13,0,0.0,13.0,2
171,0,0,0.0,0.0,0
172,3,0,0.0,3.0,0
173,1,0,0.0,1.0,0
174,1,0,0.0,1.0,0
175,7,0,0.0,7.0,2
176,5,0,0.0,5.0,1
177,2,0,0.0,2.0,0
178,6,0,0.0,6.0,2
179,8,0,0.0,8.0,2
180,6,0,0.0,6.0,1
181,6,0,0.0,6.0,1
182,5,0,0.0,5.0,1
183,6,1,0.0,7.0,2
184,11,0,0.0,11.0,3
185,4,0,0.0,4.0,1
186,5,0,0.0,5.0,1
187,7,0,0.0,7.0,4
188,4,0,0.0,4.0,1
189,2,0,0.0,2.0,0
190,10,0,0.0,10.0,1
191,3,0,0.0,3.0,0
192,7,0,0.0,7.0,1
193,3,0,0.0,3.0,0
194,6,0,0.0,6.0,1
195,4,0,0.0,4.0,0
196,2,1,0.0,3.0,0
197,5,0,0.0,5.0,1
198,4,0,0.0,4.0,0
199,6,0,0.0,6.0,0
200,2,0,0.0,2.0,1
201,2,0,0.0,2.0,0
202,10,0,0.0,10.0,0
203,3,0,0.0,3.0,0
204,5,0,0.0,5.0,1
205,6,0,0.0,6.0,1
206,0,0,0.0,0.0,0
207,5,0,0.0,5.0,0
208,9,0,0.0,9.0,1
209,2,0,0.0,2.0,0
210,10,0,0.0,10.0,0
211,3,0,0.0,3.0,0
212,5,0,0.0,5.0,1
213,7,0,0.0,7.0,1
214,7,0,0.0,7.0,0
215,2,1,0.0,3.0,0
216,5,0,0.0,5.0,1
217,2,0,0.0,2.0,0
218,2,0,0.0,2.0,0
219,8,0,0.0,8.0,1
220,10,0,0.0,10.0,1
221,6,0,0.0,6.0,0
222,1,0,0.0,1.0,0
223,5,0,0.0,5.0,0
224,11,1,0.0,12.0,4
225,5,0,0.0,5.0,1
226,2,0,0.0,2.0,0
227,2,0,0.0,2.0,0
228,2,0,0.0,2.0,1
229,2,0,0.0,2.0,0
230,6,1,0.0,7.0,1
231,11,1,0.0,12.0,5
232,7,0,0.0,7.0,0
233,5,0,0.0,5.0,1
234,9,0,0.0,9.0,1
235,5,0,0.0,5.0,0
236,3,0,0.0,3.0,0
237,10,0,0.0,10.0,1
238,6,1,0.0,7.0,1
239,4,1,0.0,5.0,0
240,3,0,0.0,3.0,1
241,9,0,0.0,9.0,1
242,5,0,0.0,5.0,0
243,4,0,0.0,4.0,0
244,6,0,0.0,6.0,0
245,5,0,0.0,5.0,1
246,5,1,0.0,6.0,2
247,6,0,0.0,6.0,0
248,2,0,0.0,2.0,0
249,0,0,0.0,0.0,0
250,6,0,0.0,6.0,1
251,8,0,0.0,8.0,0
252,3,0,0.0,3.0,1
253,11,0,0.0,11.0,2
254,17,0,0.0,17.0,2
255,4,0,0.0,4.0,0
256,6,1,0.0,7.0,3
257,10,0,0.0,10.0,0
258,3,0,0.0,3.0,0
259,6,1,0.0,7.0,4
260,7,0,0.0,7.0,1
261,1,0,0.0,1.0,0
262,4,0,0.0,4.0,0
263,6,0,0.0,6.0,0
264,4,1,0.0,5.0,2
265,7,0,0.0,7.0,0
266,3,0,0.0,3.0,0
267,3,0,0.0,3.0,0
268,4,0,0.0,4.0,1
269,0,0,0.0,0.0,0
270,6,0,0.0,6.0,0
271,4,0,0.0,4.0,0
272,5,1,0.0,6.0,1
273,6,0,0.0,6.0,1
274,13,0,0.0,13.0,1
275,4,0,0.0,4.0,0
276,7,0,0.0,7.0,0
277,3,0,0.0,3.0,0
278,4,0,0.0,4.0,1
279,4,0,0.0,4.0,0
280,1,0,0.0,1.0,0
281,5,0,0.0,5.0,0
282,14,0,0.0,14.0,1
283,6,0,0.0,6.0,1
284,9,0,0.0,9.0,0
285,2,1,0.0,3.0,1
286,0,0,0.0,0.0,0
287,6,0,0.0,6.0,0
288,6,0,0.0,6.0,1
289,8,0,0.0,8.0,0
290,4,0,0.0,4.0,0
291,6,1,0.0,7.0,1
292,2,0,0.0,2.0,0
293,6,0,0.0,6.0,1
294,12,0,0.0,12.0,4
295,3,0,0.0,3.0,0
296,4,0,0.0,4.0,0
297,3,0,0.0,3.0,1
298,0,0,0.0,0.0,0
299,5,0,0.0,5.0,0
300,7,0,0.0,7.0,1
301,5,0,0.0,5.0,0
302,0,0,0.0,0.0,0
303,2,0,0.0,2.0,0
304,2,0,0.0,2.0,0
305,6,0,0.0,6.0,1
306,2,0,0.0,2.0,0
307,7,0,0.0,7.0,0
308,5,0,0.0,5.0,1
309,4,0,0.0,4.0,0
310,3,0,0.0,3.0,0
311,6,0,0.0,6.0,0
312,6,0,0.0,6.0,1
313,5,0,0.0,5.0,0
314,4,0,0.0,4.0,0
315,9,0,0.0,9.0,1
316,7,0,0.0,7.0,1
317,6,0,0.0,6.0,1
318,1,0,0.0,1.0,0
319,6,0,0.0,6.0,0
320,3,0,0.0,3.0,0
321,3,0,0.0,3.0,0
322,4,0,0.0,4.0,1
323,8,0,0.0,8.0,1
324,4,0,0.0,4.0,0
325,5,0,0.0,5.0,0
326,0,0,0.0,0.0,0
327,4,0,0.0,4.0,1
328,19,0,0.0,19.0,2
329,2,0,0.0,2.0,0
330,9,0,0.0,9.0,1
331,1,0,0.0,1.0,0
332,12,0,0.0,12.0,1
333,9,0,0.0,9.0,2
334,2,0,0.0,2.0,0
335,6,0,0.0,6.0,0
336,0,0,0.0,0.0,0
337,3,0,0.0,3.0,0
338,4,0,0.0,4.0,1
339,1,0,0.0,1.0,0
340,7,1,0.0,8.0,1
341,2,0,0.0,2.0,0
342,6,0,0.0,6.0,1
343,8,0,0.0,8.0,0
344,3,0,0.0,3.0,0
345,4,0,0.0,4.0,0
346,3,0,0.0,3.0,0
347,5,1,0.0,6.0,1
348,2,0,0.0,2.0,0
349,5,0,0.0,5.0,0
350,8,0,0.0,8.0,1
351,6,0,0.0,6.0,1
352,4,0,0.0,4.0,0
353,5,0,0.0,5.0,0
354,4,0,0.0,4.0,0
355,4,0,0.0,4.0,1
356,3,0,0.0,3.0,0
357,10,0,0.0,10.0,1
358,2,0,0.0,2.0,0
359,4,1,0.0,5.0,0
360,4,0,0.0,4.0,1
361,11,0,0.0,11.0,1
362,6,0,0.0,6.0,0
363,9,0,0.0,9.0,1
364,9,0,0.0,9.0,0
365,4,0,0.0,4.0,0
366,2,0,0.0,2.0,1
367,21,1,0.0,22.0,6
368,6,0,0.0,6.0,0
369,7,0,0.0,7.0,1
370,6,0,0.0,6.0,0
371,1,0,0.0,1.0,1
372,6,0,0.0,6.0,0
373,3,0,0.0,3.0,0
374,17,0,0.0,17.0,3
375,3,0,0.0,3.0,0
376,6,0,0.0,6.0,1
377,1,0,0.0,1.0,0
378,7,1,0.0,8.0,2
379,3,0,0.0,3.0,0
380,3,0,0.0,3.0,0
381,1,0,0.0,1.0,0
382,5,0,0.0,5.0,1
383,5,0,0.0,5.0,0
384,4,0,0.0,4.0,1
385,4,0,0.0,4.0,0
386,4,0,0.0,4.0,0
387,1,0,0.0,1.0,0
388,9,0,0.0,9.0,2
389,6,0,0.0,6.0,0
390,7,0,0.0,7.0,1
391,2,0,0.0,2.0,0
392,4,0,0.0,4.0,0
393,5,0,0.0,5.0,1
394,9,0,0.0,9.0,0
395,5,0,0.0,5.0,1
396,4,0,0.0,4.0,0
397,8,0,0.0,8.0,1
398,6,0,0.0,6.0,0
399,4,0,0.0,4.0,0
400,6,0,0.0,6.0,1
401,3,0,0.0,3.0,0
402,4,0,0.0,4.0,0
403,6,0,0.0,6.0,0
404,9,0,0.0,9.0,1
405,3,0,0.0,3.0,0
406,9,0,0.0,9.0,1
407,0,0,0.0,0.0,0
408,7,0,0.0,7.0,1
409,5,0,0.0,5.0,0
410,6,0,0.0,6.0,0
411,5,0,0.0,5.0,1
412,8,0,0.0,8.0,1
413,4,0,0.0,4.0,0
414,6,0,0.0,6.0,0
415,2,0,0.0,2.0,1
416,2,0,0.0,2.0,0
417,3,0,0.0,3.0,0
418,9,0,0.0,9.0,2
419,2,0,0.0,2.0,0
420,5,0,0.0,5.0,0
421,4,0,0.0,4.0,0
422,3,0,0.0,3.0,1
423,4,0,0.0,4.0,0
424,5,0,0.0,5.0,0
425,6,0,0.0,6.0,1
426,4,0,0.0,4.0,0
427,8,0,0.0,8.0,1
428,9,0,0.0,9.0,1
429,5,0,0.0,5.0,0
430,8,0,0.0,8.0,1
431,23,0,0.0,23.0,4
432,5,0,0.0,5.0,1
433,5,0,0.0,5.0,1
434,4,0,0.0,4.0,1
435,6,0,0.0,6.0,0
436,6,0,0.0,6.0,2
437,5,0,0.0,5.0,0
438,14,0,0.0,14.0,3
439,7,0,0.0,7.0,1
440,6,0,0.0,6.0,1
441,4,0,0.0,4.0,0
442,4,0,0.0,4.0,1
443,5,0,0.0,5.0,0
444,2,0,0.0,2.0,1
445,4,0,0.0,4.0,0
446,10,0,0.0,10.0,3
447,9,0,0.0,9.0,2
448,8,0,0.0,8.0,1
449,2,0,0.0,2.0,0
450,4,0,0.0,4.0,0
451,7,0,0.0,7.0,2
452,2,0,0.0,2.0,0
453,3,0,0.0,3.0,0
454,2,0,0.0,2.0,0
455,2,0,0.0,2.0,1
456,6,0,0.0,6.0,1
457,3,0,0.0,3.0,0
458,4,0,0.0,4.0,0
459,2,0,0.0,2.0,0
460,4,0,0.0,4.0,1
461,2,0,0.0,2.0,0
462,6,0,0.0,6.0,0
463,5,0,0.0,5.0,1
464,8,0,0.0,8.0,1
465,3,0,0.0,3.0,0
466,5,0,0.0,5.0,0
467,5,0,0.0,5.0,1
468,25,0,0.0,25.0,23
469,3,0,0.0,3.0,1
470,6,0,0.0,6.0,1
471,3,0,0.0,3.0,0
472,6,1,0.0,7.0,2
473,9,0,0.0,9.0,0
474,8,0,0.0,8.0,2
475,2,0,0.0,2.0,0
476,7,0,0.0,7.0,1
477,8,0,0.0,8.0,1
478,12,0,0.0,12.0,5
479,4,0,0.0,4.0,1
480,5,0,0.0,5.0,0
481,7,0,0.0,7.0,1
482,4,0,0.0,4.0,1
483,1,0,0.0,1.0,0
484,10,0,0.0,10.0,1
485,3,0,0.0,3.0,1
486,0,0,0.0,0.0,0
487,16,0,0.0,16.0,5
488,3,0,0.0,3.0,1
489,7,1,0.0,8.0,2
490,6,0,0.0,6.0,1
491,9,0,0.0,9.0,1
492,6,0,0.0,6.0,0
493,0,0,0.0,0.0,0
494,4,0,0.0,4.0,0
495,21,0,0.0,21.0,8
496,4,0,0.0,4.0,0
497,8,0,0.0,8.0,1
498,7,0,0.0,7.0,0
499,5,0,0.0,5.0,0
